keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Unbekannte,-2.6349966772350517,0.08597770483961514,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-2.7878452145196455,0.06003107796930448,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",False,False,False,True,True,False,-3.166060062711732,0.022035245147965628,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",-3.5507610926945854,0.006775223641756387,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.3108,0.4966,0.1983,0.1994,0.2096,0.3876,0.484,0.6456,0.7104,0.5958,0.6917,0.4736,0.4556,0.574,0.2291,0.288,0.1034,0.1987,0.3157,0.277,0.3992,0.3296,0.6118,0.8585,0.5669,0.717,0.7976,0.8801,0.1854,0.2969,0.4596,0.1441,0.2998,0.2325,0.0269,0.6543,0.829,0.9394,0.9839,0.9229,0.7203,0.8323,,,,,7.0,
Unbekannter,-8.512340247498392,1.158383679830967e-13,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",-1.5521363422757068,0.5075808915233015,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",True,True,False,False,False,False,-7.52371096599482,3.732394613795388e-11,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-8.655402299902782,4.984742648841792e-14,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",True,True,True,True,True,True,0.0287,0.0357,0.0197,0.0257,0.1025,0.1062,0.029,0.0139,0.0175,0.0082,0.0144,0.034,0.0877,0.0044,0.7624,0.3635,0.3852,0.5956,0.1547,0.0757,0.1585,0.716,0.3411,0.3594,0.4955,0.0716,0.0732,0.0532,0.2869,0.2159,0.5319,0.697,0.2597,0.1515,0.3219,0.1552,0.1156,0.3761,0.572,0.2011,0.0696,0.1235,3.0,7.0,,,,
Und,-3.1801470286224096,0.021162992788243025,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-2.403310926143358,0.14080410409184085,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",True,True,False,True,True,True,-4.082052205114193,0.0010368408997033026,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.7697635292160006,0.003232273815236131,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.2009,0.2101,0.0721,0.0802,0.0898,0.1471,0.1858,0.5126,0.7894,0.6505,0.7792,0.8834,0.8668,0.9331,0.8707,0.473,0.4936,0.7207,0.9681,0.422,0.4989,0.2121,0.4436,0.8055,0.7089,0.8558,0.8579,0.765,0.1235,0.2144,0.013,0.0684,0.3972,0.4366,0.8131,0.7062,0.0466,0.0341,0.0845,0.1636,0.1193,0.1657,,,,,3.0,3.0
Unfall,3.032523374329177,1.0,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-0.5614247557353131,0.8794624195669893,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",False,False,False,True,True,False,-4.723648330508814,7.595339365323313e-05,"{'1%': -3.506944401824286, '5%': -2.894989819214876, '10%': -2.584614550619835}",-4.792783825658462,5.614124370146749e-05,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.5173,0.183,0.3796,0.2639,0.3436,0.3946,0.5306,0.0089,0.0052,0.019,0.0233,0.0491,0.0144,0.0231,0.5642,0.0332,0.0048,0.0109,0.0029,0.0264,0.0527,0.3388,0.6882,0.4291,0.4356,0.8757,0.7974,0.9052,0.4822,0.8921,0.9976,0.4262,0.0028,0.0035,0.0,0.9074,0.2287,0.2783,0.4337,0.3488,0.7677,0.9114,,2.0,5.0,,7.0,
Ungarn,-3.144852674361781,0.023407089185813752,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",-2.428475321814452,0.13386020207401256,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,False,False,True,True,True,-3.394416916463011,0.011150677366453211,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",-4.474282461471065,0.00021878581445294198,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.5164,0.2985,0.4474,0.6409,0.9057,0.7425,0.6085,0.1045,0.1477,0.4827,0.4018,0.6057,0.514,0.2958,0.132,0.1293,0.0859,0.1625,0.3025,0.4854,0.0215,0.1544,0.2565,0.1924,0.238,0.3413,0.2086,0.193,0.7866,0.6939,0.1368,0.196,0.4488,0.4653,0.7359,0.5136,0.4618,0.5488,0.7142,0.8539,0.7453,0.7069,,,7.0,,,
Unglück,-3.1288302241458186,0.024491894972700386,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-2.074539976282202,0.2548746519128144,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,False,False,True,False,-7.04581996254342,5.690649388574283e-10,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-4.283407308461264,0.0004745379167145057,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",True,True,True,True,True,True,0.0348,0.0544,0.0382,0.0,0.0,0.0003,0.0008,0.3294,0.5194,0.4835,0.8986,0.3174,0.0835,0.373,0.0024,0.0035,0.0019,0.0,0.0001,0.001,0.0003,0.1449,0.0173,0.0056,0.006,0.0083,0.001,0.0229,0.0216,0.0346,0.3603,0.5163,0.529,0.2437,0.3302,0.8561,0.2226,0.8673,0.7127,0.7018,0.5667,0.5631,4.0,,4.0,6.0,1.0,
Union,-2.1205387636412545,0.23633645807302434,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-3.0607888135416252,0.02959439189407626,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",False,False,True,True,True,True,-12.912488245008419,4.0295361030323085e-24,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-5.623865439738022,1.1289855868223709e-06,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",True,True,True,True,True,True,0.3659,0.8061,0.7875,0.837,0.7043,0.801,0.7768,0.2789,0.3493,0.5883,0.3539,0.3951,0.3528,0.487,0.8864,0.409,0.4385,0.7249,0.8608,0.896,0.6982,0.2253,0.4418,0.9097,0.9566,0.9988,0.7467,0.4284,0.0422,0.0879,0.3439,0.34,0.2899,0.5994,0.5969,0.9465,0.0863,0.0062,0.03,0.0995,0.096,0.384,,,,,1.0,3.0
United,-2.2486494983250673,0.18906438278102067,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-5.235844009408778,7.425405582075181e-06,"{'1%': -3.503514579651927, '5%': -2.893507960466837, '10%': -2.583823615311909}",False,False,True,True,True,True,-4.736520516694337,7.181776764443408e-05,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-7.340907573882218,1.0658445526154739e-10,"{'1%': -3.506944401824286, '5%': -2.894989819214876, '10%': -2.584614550619835}",True,True,True,True,True,True,0.0039,0.0014,0.0076,0.0047,0.0154,0.0247,0.0453,0.2994,0.4406,0.7813,0.577,0.6824,0.6397,0.8381,0.3471,0.5885,0.584,0.5386,0.5618,0.4374,0.4639,0.7473,0.2641,0.0914,0.0318,0.0133,0.0128,0.024,0.0006,0.0004,0.001,0.0017,0.003,0.0059,0.0056,0.8174,0.475,0.5638,0.7978,0.1289,0.2741,0.3986,2.0,,,6.0,2.0,
Unter,-3.7385848150692063,0.0036020211151229086,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-2.6918919945329955,0.07545184769988135,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",True,True,False,True,True,True,-5.325211329417969,4.854224742908257e-06,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.983560683595953,0.00149908131658432,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.6061,0.7936,0.4192,0.398,0.2554,0.4316,0.2503,0.8614,0.9645,0.7754,0.8592,0.7129,0.8531,0.9291,0.6874,0.6108,0.8205,0.8869,0.7867,0.746,0.613,0.9097,0.9858,0.9691,0.9544,0.9658,0.2615,0.0678,0.9441,0.9742,0.0878,0.1256,0.6469,0.6216,0.4554,0.3209,0.1061,0.0407,0.0826,0.4046,0.4658,0.403,,,,,,3.0
Unternehmen,-2.8033793365194453,0.05779267293809411,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-2.6497223725318735,0.08314981505406072,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",False,False,False,True,True,True,-3.425667318184418,0.010114381449544373,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-4.121587518970795,0.000891937329428821,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.4542,0.1828,0.0182,0.1273,0.5871,0.2656,0.3392,0.3703,0.3361,0.3795,0.2787,0.6445,0.5642,0.1848,0.9587,0.71,0.0584,0.0997,0.7213,0.7045,0.6973,0.0745,0.0363,0.3636,0.529,0.407,0.3334,0.4598,0.0966,0.0,0.0001,0.0012,0.0381,0.051,0.0709,0.1441,0.0009,0.0,0.0006,0.9983,0.9935,0.8904,3.0,,,2.0,2.0,3.0
Untersuchungsausschuss,-4.325783174565256,0.00040069553546832887,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-3.0545083306630967,0.030108128906352883,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,True,True,True,True,True,-5.356098231567361,4.185757096755528e-06,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-3.091183431892626,0.02721257152065345,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,True,True,True,True,True,0.3226,0.518,0.4841,0.6867,0.5695,0.5558,0.7744,0.0001,0.0001,0.0005,0.0035,0.0086,0.002,0.0064,0.5423,0.6779,0.8544,0.5378,0.1869,0.2542,0.1589,0.6833,0.6559,0.3691,0.5347,0.3969,0.3483,0.3487,0.091,0.1381,0.9354,0.7184,0.2847,0.1078,0.0542,0.2445,0.0813,0.0908,0.0558,0.1082,0.0115,0.021,,1.0,,,,6.0
Unwetter,-1.9767321694717255,0.2968674825714523,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-2.4391394303662897,0.1309928574081477,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",False,False,False,False,True,True,-4.886019974765304,3.712665981249359e-05,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-4.705489693338259,8.217707808376021e-05,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",True,True,True,True,True,True,0.0389,0.0001,0.0005,0.0016,0.0003,0.0042,0.0068,0.5045,0.7014,0.0831,0.078,0.0607,0.0272,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0085,0.0,0.0,0.0,0.0,0.0,0.3812,0.0009,0.0001,0.0005,0.0008,0.0078,0.0161,0.0018,0.0035,0.0012,0.0005,0.001,0.0003,0.0004,2.0,7.0,1.0,3.0,3.0,6.0
Urlaub,-1.972225755923616,0.2988823150315434,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",-1.0066409674493626,0.7508344609581175,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",False,False,False,False,True,False,-3.6027207661212555,0.005709225072798078,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",-3.013463758976985,0.03365604176910644,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.8446,0.9965,0.629,0.6888,0.3313,0.5096,0.5106,0.0287,0.0975,0.2276,0.2508,0.3439,0.2423,0.3063,0.0358,0.0002,0.0425,0.0175,0.1137,0.1317,0.1183,0.0448,0.0259,0.4666,0.5292,0.1808,0.1049,0.0571,0.1083,0.0001,0.0,0.0,0.0003,0.0007,0.0005,0.0,0.0,0.0,0.0,0.0008,0.0029,0.0012,,1.0,2.0,2.0,3.0,1.0
Urteil,-2.8835984324079837,0.04728879064737468,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-3.2956850636627304,0.015072457476742985,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",True,False,True,True,True,True,-4.119479699480082,0.0008991575558805797,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",-4.63171472592673,0.0001128561699539551,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,False,True,True,True,True,0.1818,0.0768,0.9485,0.8705,0.9192,0.5974,0.7695,0.0003,0.0017,0.0077,0.0234,0.0359,0.0269,0.0174,0.0748,0.0565,0.0842,0.1034,0.2372,0.0671,0.1271,0.0898,0.0186,0.1248,0.1176,0.1627,0.1876,0.1365,0.1142,0.3239,0.8866,0.8471,0.9602,0.9923,0.9214,0.0939,0.0046,0.0127,0.0216,0.0367,0.0628,0.1213,,1.0,,2.0,,2.0
Vater,-2.7489931422748626,0.06593718423652453,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-2.5423222137052917,0.10551342875970948,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",False,True,False,True,True,False,-5.544472726275709,1.6729232965928135e-06,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-3.277547330976018,0.015912430401038985,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,True,True,True,True,True,0.8029,0.1293,0.3074,0.5542,0.3266,0.4019,0.5918,0.1882,0.2297,0.4122,0.814,0.6275,0.7683,0.8854,0.2282,0.0491,0.2922,0.4198,0.8891,0.5195,0.6274,0.7502,0.0136,0.0687,0.4943,0.2283,0.2081,0.245,0.5452,0.8369,0.0069,0.0198,0.3753,0.046,0.058,0.5149,0.3663,0.5613,0.5816,0.9732,0.5124,0.1627,,,2.0,2.0,3.0,
Verband,-2.0730200861393673,0.2555008077418647,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-2.4063660281637613,0.13994770006217455,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",False,True,False,True,True,True,-5.691673727903412,8.044537429949685e-07,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-4.136157322680014,0.0008434953827227822,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,False,True,True,True,True,0.3741,0.516,0.901,0.947,0.0691,0.1538,0.1022,0.6836,0.7811,0.583,0.6918,0.9533,0.9622,0.9824,0.9587,0.2675,0.6986,0.5669,0.1355,0.0668,0.0815,0.4642,0.7241,0.2628,0.0035,0.1829,0.0951,0.0308,0.5143,0.5656,0.9283,0.9813,0.6318,0.4423,0.5527,0.513,0.4399,0.3505,0.5199,0.6138,0.6322,0.7527,,,,4.0,,
Verdacht,-0.8642013111010419,0.7995327954112563,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",-2.2172030052064082,0.2000611078255498,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",False,False,False,False,True,True,-2.9972838878257546,0.03514883070215555,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-3.7562540225103263,0.003387980485678111,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",True,True,True,True,True,True,0.5004,0.8912,0.9647,0.9385,0.6612,0.938,0.9333,0.3058,0.2679,0.1271,0.2289,0.4502,0.7267,0.6508,0.0802,0.1316,0.3594,0.5243,0.0222,0.085,0.1345,0.0677,0.0986,0.5457,0.5714,0.6025,0.4227,0.252,0.6799,0.089,0.1853,0.0554,0.0117,0.0011,0.0005,0.1962,0.2956,0.1935,0.0664,0.143,0.1303,0.249,,,5.0,,7.0,
Verdächtiger,-3.062775751047375,0.029433427480426235,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",-1.9425833855722228,0.31230116843369315,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",True,False,False,True,False,True,-6.163108692546016,7.095205326974515e-08,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-5.178951736571463,9.705005496084202e-06,"{'1%': -3.5148692050781247, '5%': -2.8984085156250003, '10%': -2.58643890625}",True,True,True,True,True,True,0.2896,0.383,0.4471,0.4866,0.6633,0.7627,0.726,0.5658,0.4825,0.7301,0.7376,0.8337,0.8899,0.7877,0.3018,0.3789,0.252,0.1256,0.214,0.4709,0.5948,0.9409,0.6925,0.1078,0.1995,0.136,0.1341,0.0701,0.784,0.8566,0.5881,0.5995,0.6033,0.8342,0.9626,0.109,0.2262,0.0605,0.0405,0.0322,0.0143,0.013,,,,,,7.0
Verein,-2.8249384455770343,0.054798841497341474,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-4.765127914453555,6.338527035654515e-05,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",False,False,True,True,False,True,-3.269842879329551,0.016281504954393858,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",-9.037082349554604,5.253815983423115e-15,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",True,True,True,True,True,True,0.7636,0.772,0.9749,0.968,0.9717,0.7054,0.1534,0.8693,0.3975,0.6324,0.7553,0.0345,0.0275,0.0409,0.468,0.4165,0.8766,0.6972,0.6699,0.7476,0.1843,0.3039,0.1178,0.2508,0.0791,0.0226,0.0466,0.0781,0.589,0.5543,0.3649,0.1919,0.2446,0.2304,0.5174,0.7,0.5146,0.3986,0.7185,0.6877,0.7734,0.8906,,6.0,,5.0,,
Verfahren,-3.6504272225172336,0.004867007041859755,"{'1%': -3.5097356063504983, '5%': -2.8961947486260944, '10%': -2.5852576124567475}",-2.174720839404581,0.21554791017413505,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,False,True,True,True,-2.8997982775202353,0.04537146008091458,"{'1%': -3.5159766913976376, '5%': -2.898885703483903, '10%': -2.5866935058484217}",-4.216461319425735,0.0006178762776280953,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.7842,0.1771,0.4878,0.66,0.8413,0.9242,0.8912,0.0539,0.0765,0.1024,0.088,0.1286,0.1617,0.0444,0.3996,0.4797,0.3011,0.583,0.1101,0.1022,0.1468,0.0311,0.0754,0.0812,0.0901,0.2951,0.085,0.1113,0.2643,0.0027,0.0205,0.0006,0.0009,0.0,0.0,0.3834,0.5039,0.3477,0.1613,0.5953,0.2373,0.2458,,7.0,,1.0,6.0,
Verfolgungsjagd,-2.6325645743246575,0.08645185604821098,"{'1%': -3.510711795769895, '5%': -2.8966159448223734, '10%': -2.5854823866213152}",-2.260989979766658,0.18485819538422393,"{'1%': -3.506057133647011, '5%': -2.8946066061911946, '10%': -2.5844100201994697}",False,False,False,True,True,False,-6.141934440181945,7.932771848590919e-08,"{'1%': -3.5087828609430614, '5%': -2.895783561573195, '10%': -2.5850381719848565}",-5.914784587644604,2.5881648677909587e-07,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",True,True,True,True,True,True,0.1486,0.0349,0.0607,0.0938,0.1751,0.2413,0.324,0.7204,0.9172,0.7341,0.8071,0.8193,0.753,0.8265,0.8396,0.6687,0.7108,0.1003,0.1465,0.3299,0.1662,0.7691,0.5404,0.6126,0.6736,0.2578,0.4121,0.3098,0.5115,0.1182,0.3536,0.1992,0.3505,0.008,0.0089,0.0192,0.0186,0.1087,0.2984,0.2028,0.1086,0.1691,2.0,,,,6.0,2.0
Verkauf,-2.4380807017637482,0.13127553113348217,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-3.0550416992324063,0.030064206529464312,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",False,False,True,True,True,True,-5.339020006222324,4.543461456517312e-06,"{'1%': -3.5117123057187376, '5%': -2.8970475206326833, '10%': -2.5857126912469153}",-10.836364883986997,1.6581656199083506e-19,"{'1%': -3.5078527246648834, '5%': -2.895382030636155, '10%': -2.584823877658872}",True,True,True,True,True,True,0.2427,0.2223,0.1568,0.3092,0.2403,0.2313,0.2556,0.2026,0.2564,0.1107,0.2205,0.3121,0.3715,0.373,0.9228,0.5706,0.2139,0.5076,0.7277,0.3044,0.4078,0.1037,0.2471,0.4576,0.4409,0.5521,0.2545,0.4066,0.5364,0.6982,0.9198,0.8727,0.942,0.7054,0.8257,0.3281,0.149,0.1272,0.1448,0.5133,0.6161,0.5727,,,,,,
Verkehr,-4.134428429722863,0.0008491118723557076,"{'1%': -3.512738056978279, '5%': -2.8974898650628984, '10%': -2.585948732897085}",-1.2170943357158028,0.6661992729979924,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,False,True,True,False,-3.2511466660698223,0.017208540648642915,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",-4.244857841875018,0.0005527029918912798,"{'1%': -3.5137900174243235, '5%': -2.8979433868293945, '10%': -2.5861907285474777}",True,True,True,True,True,True,0.066,0.0067,0.2408,0.1794,0.4098,0.2466,0.0725,0.7345,0.0157,0.001,0.0158,0.5699,0.9598,0.9542,0.083,0.0352,0.2853,0.4831,0.3882,0.5919,0.6281,0.5199,0.0978,0.1737,0.5852,0.9738,0.902,0.9181,0.0843,0.0,0.0409,0.0092,0.0262,0.0023,0.0035,0.0113,0.0018,0.0001,0.0003,0.0501,0.159,0.2451,2.0,3.0,2.0,,2.0,3.0
