keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Bundeswehr,-2.9088127267982835,0.04433275299526421,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.661096188475395,0.08101563079683688,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,False,True,True,True,-5.140301287870801,1.1625907528222691e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.492778066474827,0.00020263358194587774,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.293,0.4352,0.2553,0.048,0.0428,0.1871,0.1137,0.062,0.1739,0.0002,0.0,0.0,0.0,0.0,0.9838,0.7619,0.1933,0.1629,0.2836,0.3404,0.2888,0.0659,0.1673,0.0002,0.0001,0.0,0.0,0.0,0.0028,0.0456,0.4086,0.1086,0.1127,0.4568,0.1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,,5.0,1.0,1.0
Charkiw,-3.0266902307122003,0.03247593441704097,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-2.8941271812154095,0.04603520098955574,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,False,True,True,True,True,-5.8672323422083315,3.3036011355273346e-07,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-5.881377011067257,3.0726658491692637e-07,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0001,0.0004,0.0019,0.0243,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0
China,-1.3441568147512408,0.6087363677788347,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.3739936318041166,0.1492114329916136,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,True,False,False,True,False,-5.035628354710145,1.8858346151229165e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.319366883503094,4.991881256989608e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.028,0.0106,0.0575,0.0331,0.0959,0.0472,0.069,0.141,0.242,0.0047,0.0143,0.0024,0.0048,0.0221,0.475,0.3915,0.4576,0.6194,0.5191,0.6707,0.7281,0.3611,0.5236,0.9187,0.9241,0.6518,0.7255,0.7126,0.2132,0.1365,0.1045,0.0196,0.2737,0.1943,0.0487,0.8996,0.5045,0.2775,0.3482,0.6158,0.6977,0.6817,2.0,5.0,,,4.0,
Corona,-2.2624741337409726,0.18435648582861813,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.479327532787606,0.00853415270159731,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,False,True,False,False,False,-3.106540275743582,0.02607294966235935,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-3.1916464552976462,0.02047333570955438,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.7934,0.2917,0.0712,0.0111,0.2903,0.5402,0.7352,0.946,0.2798,0.0043,0.0152,0.0888,0.0006,0.0018,0.9493,0.0932,0.0016,0.1069,0.112,0.0527,0.0575,0.3658,0.0935,0.004,0.0231,0.251,0.0062,0.0206,0.1792,0.0015,0.0,0.0,0.0009,0.0004,0.0026,0.8581,0.2133,0.2594,0.2673,0.1512,0.1003,0.0079,4.0,6.0,3.0,3.0,3.0,7.0
Coronapandemie,-6.448965431026917,1.540471944831303e-08,"{'1%': -3.4682803641749267, '5%': -2.8782017240816327, '10%': -2.5756525795918366}",-8.309366401604406,3.8258511820823194e-13,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,True,True,True,-7.160493992901689,2.976882559052688e-10,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-7.315761201719004,1.2305472886625e-10,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.7451,0.7418,0.6929,0.6992,0.1822,0.2367,0.3596,0.1507,0.1156,0.094,0.0484,0.0782,0.1975,0.1883,0.1131,0.1335,0.1834,0.2981,0.3898,0.5261,0.5141,0.702,0.6981,0.5146,0.4764,0.6766,0.7363,0.4273,0.8086,0.5741,0.4744,0.5957,0.7484,0.3979,0.5817,0.0293,0.0404,0.0731,0.0665,0.0958,0.1678,0.3133,,4.0,,,,1.0
Coronavirus,-3.2359032603431235,0.017998274710296924,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-3.4775452132285247,0.008582858707221416,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,False,True,False,False,False,-1.8124273933664754,0.37430952583811555,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-3.559167237307486,0.0065913948373106206,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",False,True,True,True,False,True,0.5423,0.0215,0.0153,0.043,0.1216,0.0739,0.13,0.2586,0.214,0.0509,0.1884,0.0007,0.0,0.0,0.9262,0.1975,0.0013,0.0288,0.0916,0.2798,0.623,0.8304,0.4698,0.0057,0.0034,0.0004,0.0001,0.0048,0.3119,0.0962,0.0,0.0,0.021,0.008,0.0,0.961,0.021,0.001,0.0002,0.035,0.2829,0.0774,3.0,6.0,3.0,6.0,3.0,4.0
Debatte,-2.5240883608001603,0.10972282655925358,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-3.119226302564366,0.025162688766595102,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,True,False,True,False,-6.144325599142834,7.833527032789913e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.705522195111219,8.216551422820607e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.7095,0.8485,0.5086,0.6311,0.3262,0.4846,0.6895,0.5407,0.8132,0.9884,0.3726,0.3362,0.837,0.8024,0.1333,0.2506,0.2175,0.3347,0.103,0.2045,0.1614,0.8544,0.9837,0.758,0.3507,0.4665,0.3175,0.3509,0.1383,0.2267,0.1704,0.3041,0.4133,0.6819,0.8573,0.679,0.8181,0.5773,0.3188,0.4438,0.6722,0.8531,,,,,,
Deutsche,-2.2633988251494945,0.1840443507571508,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.7734014691241633,0.06217477241938012,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,True,False,-5.703854767404223,7.567178380710272e-07,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-6.0687653716606444,1.1644676924221743e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,False,True,0.5005,0.4132,0.3881,0.3912,0.686,0.4446,0.3594,0.6533,0.7344,0.7046,0.7201,0.9848,0.8045,0.7204,0.0561,0.0,0.001,0.0362,0.13,0.1958,0.351,0.0185,0.0412,0.0374,0.0268,0.1486,0.0082,0.0057,0.0,0.0,0.0,0.0004,0.1271,0.0,0.0,0.2225,0.0,0.0008,0.0594,0.5287,0.2299,0.0073,,,2.0,7.0,1.0,2.0
Deutscher,-1.867321232824238,0.3475868809635382,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.802895191540745,0.002877831911057998,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,True,False,True,True,-5.129300338131178,1.2236758810633097e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.970177826134046,2.541538764686186e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.9462,0.996,0.7993,0.8464,0.2354,0.2468,0.3232,0.236,0.4662,0.3421,0.5082,0.6721,0.8082,0.7917,0.9101,0.549,0.7803,0.8944,0.6141,0.4175,0.2788,0.8153,0.9071,0.8488,0.6037,0.6607,0.5728,0.6005,0.6675,0.8898,0.2269,0.1843,0.7092,0.689,0.7493,0.7774,0.5351,0.4747,0.7112,0.7982,0.6766,0.6176,,,,,,
Deutschland,-2.1493633129121115,0.22513387852060107,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.2908897572217515,0.17492304309136442,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,False,False,False,False,-4.721533162286689,7.665441931900763e-05,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-4.297055202932993,0.00044945728671071957,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0806,0.0023,0.1527,0.0005,0.0001,0.0,0.0,0.0734,0.0774,0.1284,0.054,0.164,0.6045,0.6039,0.1315,0.0002,0.0049,0.0038,0.0137,0.0283,0.0226,0.1286,0.0972,0.3491,0.0486,0.1044,0.203,0.2713,0.0006,0.0,0.208,0.2548,0.079,0.1014,0.1947,0.428,0.029,0.0692,0.1787,0.1846,0.1001,0.0206,6.0,,2.0,4.0,2.0,7.0
Dollar,-2.141499300911195,0.22815810073769632,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-1.074497337392325,0.725134200018718,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,False,False,True,False,-4.761984119256736,6.426332375526044e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.115285543356772,0.0009136875952438949,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.5441,0.6422,0.7226,0.7199,0.803,0.7036,0.7721,0.7045,0.7306,0.9478,0.24,0.4063,0.1325,0.244,0.6541,0.3945,0.7134,0.7745,0.9819,0.8494,0.854,0.2427,0.2564,0.1987,0.4471,0.6949,0.3323,0.0054,0.0233,0.006,0.0002,0.0001,0.2912,0.5907,0.5466,0.914,0.9254,0.4783,0.4814,0.8988,0.8398,0.7061,,,,7.0,4.0,
Drei,-4.380936119992532,0.0003207608585911239,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.230926904044515,0.19521282324907707,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,False,False,True,False,-7.493182625773164,4.449697421657654e-11,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-5.069453254206306,1.614335604455523e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.7101,0.8216,0.9208,0.9721,0.2662,0.5203,0.6741,0.9472,0.9728,0.9938,0.6435,0.448,0.1538,0.2368,0.9449,0.0558,0.1251,0.1441,0.5751,0.7389,0.7356,0.3767,0.6508,0.4069,0.4746,0.5881,0.232,0.1885,0.602,0.5755,0.0,0.0,0.0059,0.0,0.0,0.5044,0.0738,0.0191,0.0036,0.9213,0.051,0.0355,,,,,3.0,4.0
Druck,-2.1420170260831832,0.22795825811509446,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.6337283552390183,0.08622471861318037,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,True,True,-5.864888984731321,3.343466493417083e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.420132812287311,3.0725444616888576e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,False,True,0.352,0.4349,0.5924,0.048,0.0214,0.0296,0.1065,0.6937,0.1498,0.1654,0.1307,0.0154,0.0301,0.0605,0.6444,0.7412,0.7829,0.3746,0.5861,0.7089,0.7894,0.461,0.644,0.7469,0.8223,0.558,0.083,0.2204,0.887,0.0573,0.0066,0.0058,0.0667,0.0026,0.0037,0.113,0.0103,0.0082,0.002,0.0364,0.0004,0.0004,5.0,5.0,,,6.0,6.0
Eine,-1.6471433733226353,0.4585306628704053,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.2331668238647002,0.19442872920261023,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,False,False,False,True,False,-4.924521271863366,3.1237525256462144e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.798895098737219,4.681160667880091e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4669,0.5737,0.3793,0.4825,0.5354,0.676,0.0525,0.3787,0.4691,0.7156,0.6612,0.6719,0.8235,0.9003,0.5016,0.3991,0.0861,0.0007,0.0177,0.0416,0.034,0.1203,0.1838,0.7193,0.9837,0.9711,0.9224,0.9758,0.4799,0.5769,0.2291,0.3896,0.7807,0.6825,0.5468,0.7838,0.257,0.4747,0.3825,0.1898,0.0804,0.0032,,,4.0,,,7.0
Einsatz,-2.623013059252917,0.08833359967482485,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.550312473471314,0.1037075444790263,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",False,True,False,True,True,True,-4.8958541273428615,3.552820815277962e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.221544588332475,0.0006057018201966443,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.1014,0.0458,0.0764,0.0333,0.0331,0.0235,0.0066,0.117,0.2677,0.6653,0.4474,0.0361,0.0375,0.0347,0.6323,0.0962,0.2771,0.3759,0.6209,0.7751,0.6168,0.1998,0.3421,0.2163,0.2968,0.1765,0.465,0.4971,0.4131,0.4961,0.2097,0.4734,0.2518,0.2625,0.3857,0.8182,0.9524,0.073,0.061,0.1633,0.0702,0.1888,7.0,7.0,,,,
Elon,-2.2529286618667186,0.18759886705498613,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.0497171735844173,0.26520794088745636,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,False,False,True,True,True,-4.095699297312013,0.0009844998207515186,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.355557213791558,0.0003554604111229412,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.22,0.3046,0.9923,0.6208,0.689,0.3104,0.1448,0.5711,0.0427,0.1023,0.0866,0.1367,0.0821,0.0872,0.6851,0.7867,0.8031,0.1755,0.4108,0.1914,0.2343,0.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.2976,0.0466,0.0384,0.0373,0.0007,0.0007,,2.0,,2.0,1.0,1.0
Ende,-2.782927396124194,0.060754154473084805,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.5183172609216307,0.11108090909140406,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,True,True,-5.523616493269756,1.853786033663485e-06,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-4.567616239497117,0.00014813608259111238,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.2013,0.0666,0.0349,0.0477,0.0418,0.034,0.0177,0.4144,0.6986,0.4791,0.6701,0.7569,0.6812,0.7033,0.4879,0.4342,0.4843,0.2295,0.5342,0.6685,0.8579,0.155,0.2513,0.0866,0.1784,0.0211,0.0137,0.0266,0.0951,0.0209,0.205,0.1066,0.6661,0.5161,0.1984,0.2557,0.002,0.0115,0.0303,0.2238,0.289,0.2007,7.0,,,6.0,2.0,2.0
Ermittler,-6.493758322697704,1.208532585932204e-08,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-7.713151386711271,1.2482935547968753e-11,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,True,True,False,True,False,-7.012932486817202,6.847578355356912e-10,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-9.645587473891625,1.480875813319089e-16,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",True,True,True,True,True,True,0.291,0.5242,0.7346,0.6296,0.7518,0.8793,0.9415,0.0298,0.0568,0.0451,0.14,0.143,0.1968,0.0357,0.9241,0.775,0.7444,0.7736,0.9231,0.995,0.998,0.027,0.0289,0.0106,0.0384,0.0578,0.0421,0.0345,0.7382,0.771,0.1915,0.2372,0.283,0.0806,0.0166,0.2624,0.0061,0.0082,0.0236,0.0241,0.022,0.0268,,1.0,,3.0,7.0,2.0
Euro,-3.312340303932929,0.01433579361993873,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-1.6145656297321074,0.4755794546893447,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,False,True,True,False,-6.192191478740579,6.084827430574641e-08,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-4.1815777159245435,0.0007078430473417418,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.107,0.0224,0.0959,0.1884,0.1,0.0319,0.0859,0.0158,0.0058,0.0006,0.0029,0.0065,0.0193,0.0321,0.709,0.0004,0.0001,0.0001,0.002,0.0009,0.0009,0.0102,0.0102,0.001,0.0204,0.0073,0.0044,0.002,0.0373,0.0055,0.882,0.1556,0.0001,0.0007,0.0151,0.834,0.2284,0.6155,0.4541,0.4689,0.5168,0.7263,2.0,3.0,3.0,3.0,5.0,
Europa,-2.588850507971172,0.09532360591680072,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.4587380833644827,0.12583920640403712,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,True,True,True,-3.977164603130844,0.0015349191965759706,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.4625181317579425,0.00022968846475283577,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.1082,0.0419,0.2062,0.112,0.001,0.0066,0.002,0.0478,0.0944,0.7198,0.5457,0.7878,0.9983,0.6929,0.0067,0.0061,0.0242,0.0404,0.0918,0.0757,0.1364,0.1769,0.0,0.0031,0.0097,0.0052,0.0632,0.1352,0.4738,0.0771,0.2351,0.0857,0.1495,0.1401,0.0165,0.2524,0.3151,0.5128,0.5998,0.7831,0.8398,0.4826,5.0,1.0,2.0,2.0,7.0,
Fall,-1.7592084956387006,0.40089320511344945,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-1.3774312257589532,0.5930467820450699,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,False,False,False,False,-3.6879863334078324,0.004285345782425803,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.121220497951676,0.0008931906222526235,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.507,0.3914,0.6385,0.8883,0.5788,0.5398,0.5378,0.5935,0.5833,0.4688,0.1621,0.2246,0.415,0.3356,0.1655,0.1321,0.3304,0.4524,0.9359,0.6708,0.807,0.6097,0.1862,0.5116,0.0665,0.0136,0.0974,0.2885,0.9412,0.816,0.781,0.7222,0.8276,0.3089,0.3625,0.5591,0.7002,0.377,0.3405,0.1493,0.2198,0.2822,,,,5.0,,
Fehler,-1.6392913297101577,0.46263111766059595,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.2876503397940895,0.17598192303052063,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,False,False,False,-5.864084716991395,3.35725697846041e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.941330331373812,1.0232927492469306e-09,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.7499,0.5996,0.63,0.8316,0.6747,0.7854,0.8257,0.5184,0.5841,0.7652,0.6272,0.4874,0.6508,0.4263,0.1629,0.0151,0.0839,0.1979,0.6345,0.7536,0.2895,0.2149,0.0807,0.265,0.1001,0.0972,0.1716,0.2936,0.882,0.4681,0.0046,0.003,0.6028,0.0635,0.0123,0.721,0.5978,0.189,0.0102,0.2376,0.2533,0.1194,,,2.0,,4.0,4.0
Finale,-1.6826391689773423,0.4400787639857855,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.2637648839278195,0.18392088121310096,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,False,False,False,True,False,-5.942554894601511,2.243065001808751e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-3.903740619592001,0.0020074900214674058,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.5004,0.7604,0.9028,0.8933,0.9328,0.8905,0.926,0.7961,0.9439,0.3181,0.2702,0.3717,0.1797,0.2647,0.1831,0.062,0.2733,0.3925,0.5456,0.51,0.4128,0.941,0.0582,0.3708,0.5382,0.5599,0.5866,0.6639,0.476,0.1649,0.4078,0.4504,0.5355,0.6271,0.5285,0.1665,0.1219,0.8236,0.8717,0.9446,0.9244,0.8682,,,,,,
Flucht,-1.8889776535095455,0.33726400412244534,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.5979544626094624,0.09342077584787067,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,False,False,False,True,True,-4.480184103137939,0.00021350345811926356,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-3.9215250544668403,0.001882023212377404,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0449,0.0467,0.0501,0.0458,0.0165,0.0307,0.0381,0.5858,0.3283,0.9081,0.7131,0.546,0.7929,0.769,0.0438,0.0075,0.0509,0.0373,0.1026,0.2735,0.4156,0.0104,0.0117,0.1678,0.1374,0.124,0.1624,0.1125,0.1154,0.2291,0.123,0.1883,0.8114,0.9002,0.9045,0.349,0.4359,0.9189,0.8091,0.9311,0.8956,0.9358,5.0,,2.0,1.0,,
