keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Angriff,-0.7356983661406894,0.8372849413118904,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.591802487501352,0.09470339047540033,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,False,True,True,True,-7.0783659373529115,4.736689332066737e-10,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.103738039843747,1.3778384200301132e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.2845,0.4938,0.9307,0.9248,0.9715,0.893,0.9446,0.3892,0.3585,0.7989,0.9086,0.9629,0.9155,0.9511,0.8878,0.187,0.5157,0.5386,0.703,0.5698,0.4239,0.695,0.0435,0.6715,0.8132,0.5233,0.9476,0.595,0.3152,0.5611,0.8307,0.8489,0.9287,0.9944,0.9966,0.9777,0.7226,0.9304,0.4179,0.0142,0.0298,0.0306,,,,2.0,,5.0
Angst,-1.6706113764571895,0.4463144199693567,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.0386197560434427,0.03144183784313518,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,True,False,True,True,-6.612312277035221,6.3318580675393254e-09,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.257180762792437,6.712145034126246e-06,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,False,True,0.2342,0.3662,0.6999,0.7975,0.9775,0.9945,0.9894,0.7519,0.2995,0.326,0.3449,0.4151,0.373,0.1739,0.356,0.052,0.225,0.3209,0.6822,0.8684,0.6804,0.1268,0.2637,0.5102,0.344,0.151,0.1084,0.3158,0.7002,0.8434,0.0042,0.0113,0.5619,0.1745,0.1362,0.3379,0.1338,0.6712,0.5442,0.3986,0.3347,0.4402,,,,,3.0,
Anklage,-2.6070802327124523,0.0915427391591272,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.522753033620414,0.00017883980861224734,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",False,True,True,False,True,True,-5.031621810888596,1.920773069056909e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-9.578714970185713,2.1876498213039835e-16,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",True,True,True,True,True,True,0.8746,0.0149,0.6911,0.1921,0.1433,0.0129,0.0704,0.0011,0.0045,0.1553,0.2456,0.523,0.174,0.1203,0.1475,0.2965,0.1685,0.2341,0.0815,0.1341,0.0793,0.4745,0.7031,0.0133,0.0003,0.0004,0.0023,0.0059,0.3107,0.2277,0.1596,0.2985,0.1524,0.0648,0.0872,0.0712,0.1687,0.0001,0.0001,0.0342,0.008,0.0168,6.0,1.0,,4.0,,3.0
Anleger,-5.620384065284195,1.1487160151357125e-06,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",-7.823811771952389,6.562462497516154e-12,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,True,True,True,False,False,-6.757697614147283,2.843967965199245e-09,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-7.584448182113177,2.629260818630116e-11,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,True,True,True,0.9814,0.2826,0.3629,0.6224,0.7611,0.6389,0.5278,0.006,0.002,0.0054,0.0012,0.0002,0.0001,0.0002,0.5701,0.7359,0.9259,0.9912,0.9036,0.7602,0.6524,0.0101,0.0266,0.0242,0.0915,0.14,0.1394,0.1994,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0001,0.3686,0.7697,0.9716,0.9911,0.9723,0.9113,0.6109,,6.0,,1.0,3.0,
Anschlag,-2.6705440037184656,0.07927560511513931,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-3.865278496841715,0.002305769925981571,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,True,True,True,True,-6.0688647768064055,1.1638627567782831e-07,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-6.747961070145043,3.0013339300419173e-09,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.5159,0.681,0.9298,0.9358,0.9127,0.8728,0.9232,0.0916,0.0899,0.0255,0.0834,0.1558,0.2528,0.3614,0.4845,0.8622,0.5692,0.566,0.6751,0.716,0.8224,0.1937,0.1891,0.1716,0.159,0.2359,0.2502,0.1413,0.1114,0.187,0.426,0.5899,0.6078,0.9017,0.9352,0.513,0.8354,0.8578,0.9537,0.7292,0.7875,0.7951,,3.0,,,,
Anstieg,-2.298763812371082,0.17236697660738742,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.8829683765435603,0.002163827941215356,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,True,False,False,True,-6.447025302367666,1.5567192077249036e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.910846864234485,3.3218000648994665e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.0859,0.1898,0.7085,0.6515,0.533,0.7749,0.8695,0.9588,0.0637,0.3491,0.2691,0.2889,0.7828,0.4547,0.5331,0.3816,0.021,0.0042,0.0569,0.1783,0.2863,0.7454,0.7902,0.7116,0.5345,0.7037,0.9704,0.9223,0.0175,0.0093,0.0004,0.0012,0.0736,0.0776,0.0308,0.967,0.8817,0.3758,0.0463,0.1668,0.4134,0.514,,,4.0,,3.0,4.0
Antrag,-2.6481720294168727,0.08344408341450321,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.559450360269554,0.10167095839476925,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,False,False,True,False,False,-4.985154187384634,2.374460291702552e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.862668151095703,3.381681814392948e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.2379,0.3715,0.0161,0.0138,0.4613,0.6991,0.6836,0.6978,0.8002,0.6996,0.7491,0.7738,0.1677,0.4667,0.0126,0.0019,0.6732,0.7162,0.7169,0.6729,0.3101,0.0852,0.0752,0.0599,0.0801,0.0035,0.0001,0.0029,0.0027,0.0021,0.0001,0.0,0.0033,0.0026,0.0119,0.0531,0.0392,0.7508,0.74,0.5821,0.8245,0.5954,4.0,,2.0,6.0,4.0,2.0
April,-1.8452946290970285,0.35821714527906756,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.0645993586982407,0.2589854753618164,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,False,False,True,True,True,-4.550823838527193,0.00015898844434792802,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.549262462172462,0.00016003513105553691,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,True,True,True,True,True,0.0965,0.1004,0.0072,0.0045,0.0085,0.0076,0.009,0.2302,0.421,0.0406,0.0902,0.1426,0.0808,0.0946,0.0001,0.0001,0.0,0.0002,0.0,0.0001,0.0,0.1239,0.2603,0.0127,0.0423,0.0362,0.032,0.0211,0.0,0.0,0.0002,0.0003,0.0006,0.0028,0.0065,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,4.0,3.0,3.0,3.0,1.0,1.0
Arbeit,-2.7800842684911062,0.061175383931359746,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-3.82812909431741,0.0026322795206308452,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,True,False,True,True,-5.230070084046419,7.630717397768925e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.90630968156502,2.7034754121313854e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.7288,0.582,0.3696,0.2695,0.2605,0.0625,0.1239,0.2845,0.2291,0.2173,0.315,0.4996,0.5293,0.184,0.2136,0.4245,0.1377,0.2428,0.2954,0.0514,0.0804,0.3912,0.3475,0.1888,0.2566,0.2261,0.45,0.2615,0.1762,0.2124,0.6963,0.8074,0.7729,0.2851,0.422,0.4149,0.0749,0.4201,0.5078,0.4925,0.2154,0.2612,,,,,,
Arbeitsmarkt,-1.3844263033898438,0.5897191538925989,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.7230624948467717,0.07013176507915515,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,True,False,False,True,True,-5.297886292980076,5.531126744564754e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.821323910292779,4.1763836094851714e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,False,True,0.9131,0.8396,0.8529,0.1889,0.2613,0.0311,0.0283,0.273,0.2633,0.21,0.3553,0.481,0.7359,0.7708,0.6651,0.5534,0.28,0.4494,0.5272,0.8164,0.6784,0.3667,0.388,0.2623,0.4812,0.4136,0.398,0.374,0.0283,0.0106,0.0297,0.008,0.0429,0.0133,0.0127,0.5572,0.112,0.0479,0.3061,0.7592,0.8384,0.8888,7.0,,,,4.0,3.0
Arzt,-2.2218617775086154,0.19840678086069807,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.494488408051257,0.11682112049611493,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,False,False,True,-5.394348013077296,3.481030599897774e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.4586606394581345,1.4617510907939907e-08,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.9195,0.1703,0.3073,0.1152,0.3431,0.3401,0.4043,0.833,0.7283,0.7815,0.432,0.1904,0.0854,0.1057,0.3527,0.0795,0.2483,0.1516,0.291,0.1988,0.6732,0.0156,0.0455,0.2192,0.2962,0.3859,0.0469,0.0549,0.0412,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0007,0.0,0.0012,0.0177,0.0,0.0,0.0042,,,,1.0,2.0,2.0
Attacke,-6.242526898420578,4.659657992845674e-08,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-3.1584497400705374,0.02251930454403504,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",True,True,True,True,True,True,-9.330626764341426,9.34989491745455e-16,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-8.719947740644741,3.406879170516364e-14,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",True,True,True,True,True,True,0.4312,0.5219,0.0047,0.0243,0.0787,0.0554,0.0543,0.0379,0.0136,0.0141,0.0319,0.0395,0.0326,0.0342,0.127,0.1949,0.048,0.1129,0.1832,0.1915,0.2465,0.0378,0.0452,0.0051,0.0257,0.0459,0.0678,0.1147,0.0092,0.0108,0.0026,0.0353,0.1751,0.3293,0.2786,0.0003,0.0005,0.0001,0.0003,0.0007,0.0007,0.0016,3.0,2.0,3.0,3.0,3.0,3.0
Auch,-1.875347824370244,0.34374564157792825,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.5341296063626007,0.10738948477695176,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,False,False,False,False,True,-5.57964984965166,1.4060870262823304e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.516245684488014,1.069561740990713e-08,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.3503,0.0028,0.0743,0.1551,0.1566,0.0492,0.0352,0.0044,0.0058,0.1717,0.2553,0.4065,0.2567,0.2443,0.6163,0.0002,0.0013,0.0008,0.3122,0.1381,0.114,0.771,0.8179,0.0012,0.0038,0.0257,0.0003,0.0011,0.0365,0.0477,0.0292,0.0484,0.9405,0.491,0.447,0.5773,0.0092,0.001,0.0039,0.1774,0.2576,0.1492,2.0,1.0,2.0,6.0,3.0,3.0
Aue,-2.978244666109182,0.03697662989123862,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-2.8949342410737278,0.04594025551128497,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,False,-6.041924902998651,1.3396161492936878e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.783026334630232,5.073853504984873e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,False,True,0.0537,0.1139,0.1244,0.1578,0.2655,0.2492,0.3546,0.0099,0.0324,0.0858,0.2677,0.2824,0.2644,0.278,0.6036,0.0668,0.0321,0.0016,0.1006,0.1031,0.0761,0.0032,0.0043,0.0872,0.1455,0.1912,0.1186,0.0832,0.1713,0.2288,0.1659,0.2566,0.8815,0.883,0.8046,0.5109,0.5087,0.4444,0.4979,0.9011,0.8658,0.8597,,1.0,4.0,1.0,,
Auf,-3.1710006629296474,0.02172584389880693,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.6334253222310475,0.08628381757115922,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,False,True,True,True,-6.758972052187543,2.8239827517535626e-09,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-8.939955363830848,9.31129043181256e-15,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.9489,0.6193,0.561,0.7471,0.8365,0.8597,0.1448,0.2277,0.4516,0.391,0.5631,0.5734,0.6626,0.7227,0.9598,0.104,0.1445,0.2223,0.2549,0.3951,0.3722,0.0215,0.0486,0.0001,0.0002,0.0005,0.0003,0.0004,0.5994,0.8673,0.5487,0.7064,0.7395,0.661,0.7345,0.92,0.8838,0.973,0.9703,0.9946,0.998,1.0,,,,3.0,,
Auffahrunfall,-2.71200227168298,0.07198428022326625,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.018840650410822,2.0364537407261558e-05,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",False,True,True,True,True,True,-4.790907039452923,5.660659683754245e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.051637365257089,1.2734412335950545e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.8982,0.4706,0.9775,0.4954,0.3832,0.6136,0.6319,0.0066,0.0091,0.0798,0.0727,0.076,0.1189,0.1056,0.3102,0.0291,0.1686,0.273,0.2546,0.1654,0.2058,0.0196,0.0775,0.375,0.4641,0.1401,0.0508,0.0093,0.4686,0.6826,0.3102,0.1823,0.2848,0.1671,0.3106,0.654,0.7199,0.1241,0.1474,0.4038,0.2117,0.0827,,1.0,2.0,7.0,,
Aufklärung,-1.3627145963961458,0.6000150120597705,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.055723803701177,0.2626867055348927,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,False,False,-5.74760125054753,6.070284220377388e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.547666105002112,0.00016111205286551333,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.8152,0.0112,0.3638,0.0433,0.0381,0.0372,0.0359,0.0,0.0002,0.4834,0.4183,0.568,0.7135,0.0015,0.8858,0.0836,0.8431,0.9887,0.7075,0.5019,0.6033,0.0,0.0001,0.1197,0.1471,0.1335,0.3056,0.0536,0.8193,0.0084,0.0082,0.0015,0.0646,0.0163,0.0704,0.067,0.0309,0.0,0.0,0.0096,0.0033,0.006,2.0,1.0,,1.0,4.0,3.0
Aufnahme,-3.9252966670088156,0.0018563672006367408,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-1.81673736378729,0.37218428676342064,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,False,False,True,True,False,-4.694959492964115,8.600678633431533e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-3.641703939801786,0.005012005059691739,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4313,0.5336,0.4351,0.5371,0.2605,0.4837,0.2202,0.6817,0.9382,0.9873,0.5623,0.3057,0.2632,0.1457,0.6088,0.513,0.7722,0.8045,0.4632,0.506,0.4266,0.7661,0.694,0.6486,0.7475,0.6212,0.5383,0.6863,0.001,0.0001,0.0001,0.0034,0.0202,0.0662,0.0304,0.9955,0.5717,0.8348,0.2987,0.1246,0.1166,0.1342,,,,,2.0,
Aufstieg,-3.20582499206507,0.019649972014034917,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.7820102885644906,0.3894289499921212,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,False,False,True,False,False,-5.751013276940609,5.966538959913264e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.063490673786112,1.6592834418298196e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,False,True,0.4802,0.367,0.3717,0.5343,0.5398,0.8505,0.5754,0.4349,0.7652,0.5562,0.6828,0.1087,0.0875,0.152,0.0915,0.0746,0.6169,0.7183,0.7638,0.4598,0.676,0.5884,0.0562,0.7072,0.1726,0.1936,0.2859,0.109,0.5515,0.4928,0.6483,0.8039,0.8611,0.5969,0.5102,0.5208,0.7098,0.9338,0.8597,0.1119,0.1566,0.1822,,,,,,
Auftakt,-2.1352913158763456,0.2305625353208291,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.4057221375567046,0.14012788673260518,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,False,False,False,False,False,-4.987043170720649,2.3541540751420564e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.688217109505973,8.185271173547114e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.3972,0.1041,0.098,0.1579,0.1875,0.2308,0.3296,0.9856,0.9354,0.8336,0.3382,0.4763,0.6478,0.6251,0.0311,0.079,0.341,0.4463,0.4009,0.2982,0.2411,0.842,0.1575,0.7188,0.9435,0.978,0.7187,0.7649,0.5459,0.5526,0.1519,0.2147,0.7362,0.8833,0.8655,0.5245,0.8036,0.4776,0.5695,0.7346,0.7352,0.73,,,1.0,,,
Augsburg,-3.1369253812569897,0.02393850932929473,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-3.0988229063070167,0.0266404214111566,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,True,True,False,True,-4.768383139944687,6.248822121342127e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.876318853922408,3.153373494390681e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.5094,0.0245,0.2888,0.4916,0.768,0.0093,0.0098,0.0942,0.0956,0.2002,0.0396,0.0343,0.2036,0.2851,0.6794,0.6748,0.8421,0.8669,0.6252,0.846,0.8387,0.2637,0.0789,0.0901,0.0058,0.0048,0.0684,0.0422,0.2884,0.1431,0.37,0.3541,0.0409,0.0172,0.0399,0.9844,0.8233,0.8105,0.9005,0.2882,0.0506,0.0308,6.0,5.0,,5.0,6.0,7.0
Augsburger,-6.68269035653171,4.302366978816292e-09,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-7.823400748371428,6.578180080570932e-12,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,True,True,True,True,True,-6.824157453897752,1.9672728629000174e-09,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-6.278700087191965,3.8436289668914436e-08,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.7949,0.8899,0.8882,0.5461,0.5618,0.5379,0.6505,0.9461,0.9908,0.8754,0.7839,0.8566,0.9207,0.9413,0.8405,0.7178,0.7601,0.2184,0.334,0.4814,0.5707,0.19,0.3409,0.4183,0.3486,0.4639,0.5543,0.6932,0.1572,0.1693,0.137,0.163,0.2617,0.433,0.4802,0.4101,0.6671,0.4675,0.5576,0.6205,0.7264,0.635,,,,,,
Aus,-5.210821403456577,8.355675298983638e-06,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",-2.0337690399470625,0.27196558424276707,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,False,False,True,False,True,-9.860528589955903,4.245079075567244e-17,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",-5.755531457931644,5.831822926657031e-07,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,True,True,True,True,0.0297,0.0153,0.022,0.0359,0.0355,0.0286,0.0466,0.3909,0.2824,0.2543,0.203,0.2426,0.2419,0.4076,0.0017,0.0002,0.0003,0.0007,0.0007,0.0014,0.0004,0.9995,0.249,0.0377,0.166,0.382,0.1428,0.3085,0.6545,0.902,0.4616,0.7368,0.1396,0.0288,0.0299,0.1587,0.1985,0.3019,0.1792,0.2318,0.1163,0.2206,2.0,,2.0,3.0,6.0,
