keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Süden,-2.2298742869210106,0.19558199600621545,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.276039706109686,0.015984067656963124,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,True,False,True,False,-4.338831362954479,0.0003802396738999103,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.284838935414305,3.719847219161494e-08,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.5498,0.902,0.8789,0.1979,0.2968,0.6216,0.6288,0.1407,0.1182,0.284,0.0165,0.0403,0.0752,0.0577,0.3318,0.3151,0.7157,0.4065,0.3142,0.2933,0.3744,0.5733,0.3735,0.4927,0.8189,0.8882,0.7747,0.6743,0.5783,0.6332,0.0286,0.0752,0.9026,0.6856,0.6353,0.1102,0.1534,0.0146,0.0139,0.2144,0.1617,0.0514,,4.0,,,3.0,4.0
Südkorea,-1.3826338682530557,0.5905727653183259,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.9916683905712045,0.035679827449929674,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,True,False,True,True,-4.048745093751202,0.0011757112075837836,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-7.714039358578898,1.2418803927373929e-11,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.1049,0.1006,0.7457,0.9647,0.8993,0.781,0.8606,0.8424,0.0023,0.0318,0.0271,0.0541,0.059,0.1052,0.7188,0.923,0.9664,0.8677,0.9523,0.5342,0.4695,0.8547,0.8034,0.8878,0.9146,0.9419,0.89,0.9371,0.3195,0.2901,0.6489,0.4524,0.5695,0.643,0.3542,0.4947,0.7463,0.4011,0.5519,0.8575,0.3436,0.4086,,2.0,,,,
Südwesten,-2.9552987809817006,0.03928508904830101,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-6.2417653273994755,4.678552063478815e-08,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",True,True,True,False,False,True,-10.408107970939215,1.834120915100882e-18,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-7.704809954016353,1.310168405710883e-11,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,True,True,True,True,0.0067,0.0089,0.034,0.0398,0.1268,0.1301,0.1779,0.8882,0.5242,0.3211,0.0961,0.1664,0.2175,0.2444,0.1614,0.2974,0.3197,0.1552,0.3035,0.5718,0.5692,0.7014,0.174,0.0949,0.1067,0.2767,0.4496,0.4646,0.018,0.0092,0.0054,0.0097,0.0864,0.0481,0.0652,0.6658,0.5416,0.2938,0.1644,0.3485,0.1812,0.2674,1.0,,,,3.0,
Süle,-3.2333497453501865,0.018133622399973792,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",-2.6309142382265236,0.08677475010199953,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,False,True,True,True,-6.936026244489757,1.0541299247574476e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-7.12527871237874,3.6338039588800625e-10,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.0004,0.3128,0.4217,0.5487,0.1649,0.2543,0.1179,0.4179,0.0015,0.1222,0.0133,0.0003,0.0006,0.0013,0.1871,0.7593,0.7928,0.3637,0.3036,0.3115,0.3207,0.9791,0.0754,0.8064,0.0029,0.001,0.0004,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0007,0.0115,0.0,0.0071,0.014,1.0,5.0,,6.0,1.0,2.0
Tag,-3.1094867721300177,0.02585904436108323,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-3.870986098965052,0.002259058564311154,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,False,True,False,-5.553993811280288,1.5961873769052362e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.853434150051173,4.2932499430737565e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.2294,0.0294,0.5681,0.7401,0.3635,0.4649,0.5296,0.0315,0.0233,0.2148,0.5552,0.506,0.6349,0.6283,0.3559,0.4833,0.8672,0.894,0.8304,0.5042,0.6054,0.3952,0.1807,0.5019,0.4258,0.3023,0.3202,0.081,0.1836,0.1508,0.1976,0.0969,0.1801,0.01,0.0015,0.4323,0.5916,0.2816,0.4788,0.0776,0.0009,0.0015,2.0,2.0,,,7.0,6.0
Tage,-3.9684892130594727,0.0015848027343279476,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-3.613146563024692,0.005514610792781758,"{'1%': -3.4682803641749267, '5%': -2.8782017240816327, '10%': -2.5756525795918366}",True,True,True,True,False,False,-9.70055339476186,1.0750905117865382e-16,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-8.030799372267866,1.960816501514998e-12,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",True,True,True,True,True,True,0.0004,0.0007,0.0013,0.0041,0.0098,0.009,0.0113,0.9176,0.7851,0.0336,0.1166,0.1649,0.0723,0.0439,0.0379,0.0155,0.0352,0.0546,0.1311,0.1853,0.2634,0.109,0.0085,0.0,0.0001,0.0011,0.0004,0.001,0.004,0.0001,0.0,0.0,0.0,0.0,0.0,0.6612,0.0014,0.0032,0.0023,0.0022,0.0018,0.0016,1.0,3.0,2.0,3.0,3.0,2.0
Talent,-3.994912965613932,0.0014373839560403864,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.2041440538023704,0.20474484396302678,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,False,True,True,False,-6.029166694651239,1.4316897109871788e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.770268964099026,6.197412296687988e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.9493,0.1295,0.2078,0.1538,0.0891,0.1011,0.071,0.05,0.0772,0.0182,0.0286,0.0407,0.034,0.093,0.3887,0.0227,0.0901,0.0104,0.1195,0.1282,0.2101,0.0013,0.0042,0.0066,0.012,0.1001,0.0272,0.0156,0.9565,0.462,0.0002,0.0003,0.0067,0.0032,0.0152,0.1996,0.0348,0.0019,0.0302,0.3507,0.3452,0.2103,,3.0,4.0,1.0,3.0,3.0
Taliban,-2.368478351653997,0.15083148407696262,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-3.331953985043182,0.013509167676211955,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",False,True,True,False,True,False,-5.067316238808487,1.6303082121301854e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.982957367848063,2.398288087943721e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.7299,0.0094,0.0913,0.1004,0.1973,0.2418,0.2598,0.0049,0.011,0.1569,0.1934,0.3063,0.531,0.597,0.207,0.0653,0.5578,0.9757,0.9179,0.9678,0.9948,0.9541,0.7289,0.7426,0.8374,0.9381,0.8428,0.8422,0.6133,0.9487,0.4714,0.4544,0.935,0.7381,0.6383,0.3835,0.0001,0.1086,0.9453,0.2459,0.6351,0.9565,2.0,1.0,,,,2.0
Tankrabatt,-2.960857471837871,0.03871505439344721,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",-2.8064485468748206,0.0573585267142237,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,False,False,False,False,False,-6.51701380772706,1.0651040765412186e-08,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",-10.206455813408605,5.787317855116509e-18,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754,0.0582,0.1676,0.1877,0.118,0.0676,0.0785,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0008,0.002,0.0047,0.0089,0.0127,0.0184,1.0,1.0,,2.0,1.0,2.0
Tankstelle,-3.2658645774302695,0.016475008721861282,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.629776179973669,0.08699795885447564,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,False,True,True,True,-3.3960223962607383,0.011095217514090542,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-3.802583932946919,0.002880988344783294,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.5361,0.6965,0.008,0.0021,0.0031,0.0113,0.0275,0.6123,0.5246,0.2711,0.2944,0.2899,0.7228,0.8308,0.5484,0.3776,0.6561,0.5044,0.5493,0.5879,0.4554,0.6721,0.5398,0.773,0.6907,0.8073,0.7984,0.8349,0.5536,0.5545,0.0545,0.1907,0.5118,0.1155,0.1763,0.5143,0.0908,0.0027,0.0006,0.0047,0.0006,0.0001,4.0,,,,,7.0
Tat,-3.3594163635237138,0.012422660665395976,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.155618632823886,0.22274561492288847,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,False,False,True,True,True,-7.9137750770155595,3.884955308359008e-12,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.181267750664227,6.446571248726189e-08,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.9223,0.4923,0.3269,0.2332,0.4248,0.3577,0.1653,0.5164,0.757,0.5116,0.5552,0.6507,0.4007,0.6621,0.8298,0.7405,0.9273,0.547,0.6512,0.7537,0.8687,0.6976,0.6344,0.4123,0.6774,0.2934,0.1266,0.2186,0.7425,0.5634,0.3166,0.2492,0.2035,0.2577,0.4277,0.6524,0.2771,0.2277,0.2637,0.1695,0.1586,0.1804,,,,,,
Tatort,-3.6705534715481454,0.00454693614801074,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.444026626842273,0.12969369524391494,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,False,False,False,True,-4.616978929742707,0.00012017493711556271,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.453957731434559,2.606754847820115e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.3176,0.3549,0.0512,0.1636,0.1627,0.6359,0.7039,0.0004,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.7134,0.9506,0.0015,0.1761,0.2311,0.6291,0.4239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5724,0.0325,0.1012,0.0002,0.0,0.0055,0.0,0.2112,0.9979,0.9788,0.0631,0.1443,,3.0,3.0,1.0,1.0,2.0
Tatverdächtiger,-6.430995668203469,1.69757633417574e-08,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",-4.444571082029033,0.0002473204148725416,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",True,True,True,True,True,True,-7.095266354464061,4.3056503981993894e-10,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-6.598414219217697,6.8323630691830566e-09,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,True,True,True,True,True,0.5024,0.3902,0.2787,0.4368,0.3159,0.4199,0.2516,0.2336,0.0924,0.1422,0.1987,0.1358,0.1767,0.177,0.5923,0.7397,0.5765,0.7523,0.8014,0.8617,0.9568,0.5619,0.4207,0.4934,0.4739,0.7692,0.8422,0.9045,0.6174,0.5128,0.8452,0.7721,0.8667,0.8943,0.9448,0.925,0.6601,0.656,0.8152,0.3629,0.5017,0.6212,,,,,,
Team,-4.2335063294240625,0.0005779382392509033,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.8019690844658798,0.057993048398653615,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,False,True,-6.719822235500243,3.506094294875883e-09,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.1762621769077635,0.0007225877517729711,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.6569,0.9023,0.9801,0.9652,0.933,0.9731,0.9903,0.6013,0.7989,0.9194,0.9647,0.9486,0.9378,0.9575,0.5342,0.2303,0.3494,0.6685,0.7149,0.09,0.0933,0.0766,0.1822,0.1051,0.1569,0.0336,0.0005,0.001,0.7977,0.8615,0.5353,0.6723,0.9185,0.9009,0.8721,0.174,0.04,0.1013,0.0696,0.1828,0.1191,0.1624,,,,6.0,,2.0
Teams,-1.5099460673830356,0.5285855494475094,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-1.0399116166355857,0.7384306562596319,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,True,False,-4.931609063616816,3.0256227448957807e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-4.570844020726819,0.00014613263604264226,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4705,0.5257,0.755,0.8423,0.8503,0.8679,0.4858,0.9088,0.2073,0.3425,0.2936,0.4528,0.2844,0.4408,0.2762,0.0974,0.0524,0.1768,0.4192,0.2943,0.2525,0.9702,0.2661,0.0842,0.0415,0.0498,0.0102,0.0078,0.1826,0.1926,0.2158,0.0015,0.0009,0.0,0.0003,0.3242,0.2778,0.0968,0.5623,0.1854,0.6834,0.2505,,,,7.0,6.0,
Tedesco,-3.799615332674025,0.0029112530959542818,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-9.572333384706866,2.2707188477405526e-16,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,True,True,False,-6.105744988263325,9.594524894720501e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.552188832255643,8.794596590435515e-09,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0436,0.1157,0.3187,0.3898,0.473,0.2655,0.204,0.7668,0.5093,0.9411,0.936,0.7107,0.7274,0.728,0.9922,0.7738,0.7966,0.9443,0.7567,0.8891,0.9555,0.0497,0.0829,0.6052,0.5605,0.6348,0.1409,0.1024,0.3929,0.6735,0.6841,0.7991,0.9188,0.9528,0.0006,0.3625,0.5526,0.5558,0.6503,0.6609,0.6438,0.7178,1.0,,,1.0,7.0,
Teenager,-2.1376842936638667,0.2296339242164111,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-3.2242700933020743,0.018622117026011964,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,True,False,True,True,-7.044265612791422,5.740688009772253e-10,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-7.129229106502902,3.5534881061913615e-10,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.8033,0.1319,0.0986,0.1098,0.2261,0.0634,0.068,0.7986,0.9657,0.4736,0.5319,0.5596,0.2081,0.3989,0.8193,0.4126,0.4715,0.8241,0.9562,0.9516,0.9362,0.6164,0.8823,0.5978,0.6817,0.7707,0.4926,0.8013,0.5862,0.4184,0.0,0.0,0.0189,0.0,0.0,0.6517,0.5298,0.9916,0.8359,0.3986,0.0858,0.0402,,,,,3.0,7.0
Teil,-2.690749351779186,0.07565276037692875,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-7.8042798323291525,7.352297906020137e-12,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",False,True,True,True,True,False,-6.117212916020081,9.034002100230153e-08,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-11.007725645088874,6.440606330660542e-20,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",True,True,True,True,True,True,0.1875,0.0659,0.2531,0.3155,0.5188,0.4584,0.5865,0.536,0.1629,0.54,0.6004,0.6557,0.4609,0.4442,0.6984,0.8985,0.3748,0.3424,0.3421,0.3788,0.4026,0.7395,0.4918,0.294,0.5052,0.4899,0.6356,0.7496,0.4215,0.7033,0.0475,0.1278,0.3577,0.1559,0.193,0.5414,0.2714,0.5461,0.4547,0.537,0.5561,0.6335,,,,,3.0,
Teilnehmer,-6.374465587265866,2.301982772381133e-08,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-4.8492461358848775,4.373914191984352e-05,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,True,True,False,-6.318192693054699,3.1127947776456526e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-7.568245182812376,2.887075171333779e-11,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,True,True,True,True,True,0.6772,0.172,0.1947,0.3552,0.3437,0.6671,0.7348,0.8578,0.3042,0.1241,0.0133,0.0014,0.006,0.0131,0.9932,0.9991,0.996,0.942,0.8223,0.8569,0.8273,0.712,0.8616,0.633,0.5292,0.7054,0.7511,0.698,0.1919,0.2332,0.0148,0.059,0.0914,0.0998,0.088,0.0001,0.0001,0.0001,0.0008,0.0012,0.0007,0.0017,,5.0,,,3.0,1.0
Tempo,-2.286207637750965,0.1764548747213121,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-1.6573451555720686,0.4532125803958221,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,True,False,-5.11723553014393,1.2942362245498775e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.477041844809857,1.3232300984223223e-08,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.3973,0.1158,0.9048,0.2235,0.4368,0.1776,0.2228,0.029,0.018,0.0132,0.0505,0.1944,0.1774,0.0182,0.8291,0.6789,0.2834,0.1196,0.1686,0.048,0.0519,0.2254,0.1274,0.0304,0.0939,0.3417,0.019,0.0025,0.4831,0.2422,0.1074,0.0166,0.1381,0.0117,0.0256,0.7488,0.2267,0.0217,0.353,0.1322,0.1313,0.1447,,3.0,6.0,7.0,6.0,3.0
Tempolimit,-3.944332138914479,0.0017317593123262437,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-2.518732483444085,0.11098278077566781,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",True,False,False,True,True,False,-5.018609163862563,2.0386096428355143e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-5.854178456415123,3.5317497808288793e-07,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.7859,0.9523,0.4732,0.6466,0.64,0.7536,0.8158,0.6482,0.7192,0.2544,0.2308,0.1477,0.2117,0.3528,0.0775,0.0865,0.2057,0.0142,0.0245,0.0331,0.0461,0.4805,0.7714,0.3462,0.4161,0.4586,0.3773,0.547,0.1802,0.2975,0.2281,0.0049,0.0044,0.0198,0.0271,0.4026,0.4764,0.6049,0.7705,0.9261,0.815,0.9091,,,4.0,,5.0,
Tennis,-3.4361141060819653,0.009787650959213894,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.4569459589618554,0.12630424920707362,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,False,True,True,False,-6.869412090721278,1.529245502186711e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-4.88805436943407,3.6790414813130675e-05,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,False,True,0.3335,0.1422,0.8321,0.8426,0.6422,0.2493,0.2583,0.0119,0.0165,0.1718,0.0255,0.0179,0.0349,0.0574,0.9488,0.9512,0.9337,0.3149,0.3649,0.3849,0.1113,0.9733,0.9939,0.9358,0.385,0.4122,0.6433,0.4811,0.6147,0.7478,0.584,0.6717,0.6392,0.6188,0.7667,0.2294,0.1821,0.403,0.2952,0.3503,0.3948,0.4627,,1.0,,,,
Termin,-2.767403160430771,0.06308296303635635,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.063591181402361,0.25940443899551513,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,True,False,False,True,False,-5.449160990431396,2.6683620485472596e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.4672886910249865,1.3950365646583682e-08,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,False,True,0.466,0.7487,0.8853,0.9193,0.9584,0.872,0.8385,0.8174,0.6753,0.9329,0.3483,0.3108,0.1668,0.0894,0.8307,0.9563,0.7802,0.8138,0.886,0.7054,0.6679,0.5127,0.5839,0.2825,0.2466,0.4056,0.1485,0.0963,0.0428,0.0005,0.0,0.0,0.0,0.0,0.0,0.9301,0.6712,0.2414,0.5999,0.2048,0.2649,0.1304,,,,,3.0,
